First Name,Last Name,Student ID,Email,Access Groups,lastUpdated
Test,User1778,520503,test.user1778@example.com,,2025-02-01T03:33:39
Test,User1779,118272,test.user1779@example.com,,2025-02-01T03:33:39
Test,User1780,258289,test.user1780@example.com,High School,2025-02-01T03:33:39
Test,User1781,864082,test.user1781@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1782,968209,test.user1782@example.com,High School,2025-02-01T03:33:39
Test,User1783,319495,test.user1783@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1784,925385,test.user1784@example.com,Middle School;High School;Elementary School,2025-02-01T03:33:39
Test,User1785,263758,test.user1785@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1786,467035,test.user1786@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1787,503789,test.user1787@example.com,,2025-02-01T03:33:39
Test,User1788,679774,test.user1788@example.com,,2025-02-01T03:33:39
Test,User1789,819634,test.user1789@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1790,158751,test.user1790@example.com,Elementary School,2025-02-01T03:33:39
Test,User1791,166335,test.user1791@example.com,High School;Elementary School;Middle School,2025-02-01T03:33:39
Test,User1792,686950,test.user1792@example.com,Middle School,2025-02-01T03:33:39
Test,User1793,771988,test.user1793@example.com,,2025-02-01T03:33:39
Test,User1794,953964,test.user1794@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1795,878195,test.user1795@example.com,High School;Middle School,2025-02-01T03:33:39
Test,User1796,995106,test.user1796@example.com,,2025-02-01T03:33:39
Test,User1797,779398,test.user1797@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1798,905458,test.user1798@example.com,,2025-02-01T03:33:39
Test,User1799,903190,test.user1799@example.com,,2025-02-01T03:33:39
Test,User1800,981261,test.user1800@example.com,Middle School,2025-02-01T03:33:39
Test,User1801,711853,test.user1801@example.com,High School,2025-02-01T03:33:39
Test,User1802,171182,test.user1802@example.com,High School;Middle School,2025-02-01T03:33:39
Test,User1803,259481,test.user1803@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1804,852496,test.user1804@example.com,Middle School,2025-02-01T03:33:39
Test,User1805,430769,test.user1805@example.com,Middle School,2025-02-01T03:33:39
Test,User1806,488255,test.user1806@example.com,,2025-02-01T03:33:39
Test,User1807,757955,test.user1807@example.com,,2025-02-01T03:33:39
Test,User1808,660138,test.user1808@example.com,,2025-02-01T03:33:39
Test,User1809,752003,test.user1809@example.com,,2025-02-01T03:33:39
Test,User1810,461863,test.user1810@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1811,116893,test.user1811@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1812,688238,test.user1812@example.com,High School;Middle School;Elementary School,2025-02-01T03:33:39
Test,User1813,999587,test.user1813@example.com,,2025-02-01T03:33:39
Test,User1814,484424,test.user1814@example.com,High School;Middle School,2025-02-01T03:33:39
Test,User1815,117975,test.user1815@example.com,High School;Middle School,2025-02-01T03:33:39
Test,User1816,505613,test.user1816@example.com,,2025-02-01T03:33:39
Test,User1817,263486,test.user1817@example.com,,2025-02-01T03:33:39
Test,User1818,321778,test.user1818@example.com,High School;Middle School;Elementary School,2025-02-01T03:33:39
Test,User1819,489487,test.user1819@example.com,Elementary School,2025-02-01T03:33:39
Test,User1820,538758,test.user1820@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1821,810996,test.user1821@example.com,High School,2025-02-01T03:33:39
Test,User1822,318784,test.user1822@example.com,,2025-02-01T03:33:39
Test,User1823,821625,test.user1823@example.com,Middle School,2025-02-01T03:33:39
Test,User1824,252095,test.user1824@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1825,798133,test.user1825@example.com,,2025-02-01T03:33:39
Test,User1826,191437,test.user1826@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1827,217003,test.user1827@example.com,Middle School;High School;Elementary School,2025-02-01T03:33:39
Test,User1828,747193,test.user1828@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1829,662234,test.user1829@example.com,Elementary School,2025-02-01T03:33:39
Test,User1830,123475,test.user1830@example.com,,2025-02-01T03:33:39
Test,User1831,402917,test.user1831@example.com,Middle School,2025-02-01T03:33:39
Test,User1832,613265,test.user1832@example.com,Middle School;High School;Elementary School,2025-02-01T03:33:39
Test,User1833,395357,test.user1833@example.com,,2025-02-01T03:33:39
Test,User1834,687304,test.user1834@example.com,,2025-02-01T03:33:39
Test,User1835,245603,test.user1835@example.com,Middle School,2025-02-01T03:33:39
Test,User1836,487618,test.user1836@example.com,,2025-02-01T03:33:39
Test,User1837,278805,test.user1837@example.com,,2025-02-01T03:33:39
Test,User1838,489231,test.user1838@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1839,976859,test.user1839@example.com,Elementary School,2025-02-01T03:33:39
Test,User1840,748154,test.user1840@example.com,,2025-02-01T03:33:39
Test,User1841,819069,test.user1841@example.com,,2025-02-01T03:33:39
Test,User1842,897954,test.user1842@example.com,,2025-02-01T03:33:39
Test,User1843,115479,test.user1843@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1844,957672,test.user1844@example.com,Middle School,2025-02-01T03:33:39
Test,User1845,757868,test.user1845@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1846,279848,test.user1846@example.com,Middle School,2025-02-01T03:33:39
Test,User1847,208665,test.user1847@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1848,311038,test.user1848@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1849,813826,test.user1849@example.com,,2025-02-01T03:33:39
Test,User1850,919828,test.user1850@example.com,,2025-02-01T03:33:39
Test,User1851,816562,test.user1851@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1852,809014,test.user1852@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1853,851844,test.user1853@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1854,897912,test.user1854@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1855,609850,test.user1855@example.com,Middle School;High School;Elementary School,2025-02-01T03:33:39
Test,User1856,733249,test.user1856@example.com,High School,2025-02-01T03:33:39
Test,User1857,179916,test.user1857@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1858,429821,test.user1858@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1859,681020,test.user1859@example.com,High School,2025-02-01T03:33:39
Test,User1860,990304,test.user1860@example.com,Elementary School,2025-02-01T03:33:39
Test,User1861,396977,test.user1861@example.com,,2025-02-01T03:33:39
Test,User1862,891036,test.user1862@example.com,,2025-02-01T03:33:39
Test,User1863,116016,test.user1863@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1864,375880,test.user1864@example.com,Middle School,2025-02-01T03:33:39
Test,User1865,848381,test.user1865@example.com,,2025-02-01T03:33:39
Test,User1866,931332,test.user1866@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1867,677626,test.user1867@example.com,,2025-02-01T03:33:39
Test,User1868,291082,test.user1868@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1869,460383,test.user1869@example.com,High School;Middle School,2025-02-01T03:33:39
Test,User1870,179453,test.user1870@example.com,,2025-02-01T03:33:39
Test,User1871,509077,test.user1871@example.com,,2025-02-01T03:33:39
Test,User1872,452264,test.user1872@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1873,978146,test.user1873@example.com,,2025-02-01T03:33:39
Test,User1874,798407,test.user1874@example.com,High School;Middle School;Elementary School,2025-02-01T03:33:39
Test,User1875,751827,test.user1875@example.com,Elementary School,2025-02-01T03:33:39
Test,User1876,921644,test.user1876@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1877,479753,test.user1877@example.com,Elementary School,2025-02-01T03:33:39
Test,User1878,713431,test.user1878@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1879,502804,test.user1879@example.com,Elementary School,2025-02-01T03:33:39
Test,User1880,184466,test.user1880@example.com,Middle School,2025-02-01T03:33:39
Test,User1881,240295,test.user1881@example.com,Elementary School,2025-02-01T03:33:39
Test,User1882,261050,test.user1882@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1883,596659,test.user1883@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1884,863836,test.user1884@example.com,,2025-02-01T03:33:39
Test,User1885,708375,test.user1885@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1886,381052,test.user1886@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1887,708124,test.user1887@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1888,346529,test.user1888@example.com,,2025-02-01T03:33:39
Test,User1889,250650,test.user1889@example.com,Elementary School,2025-02-01T03:33:39
Test,User1890,667504,test.user1890@example.com,Elementary School,2025-02-01T03:33:39
Test,User1891,410257,test.user1891@example.com,Middle School,2025-02-01T03:33:39
Test,User1892,769113,test.user1892@example.com,High School,2025-02-01T03:33:39
Test,User1893,738608,test.user1893@example.com,,2025-02-01T03:33:39
Test,User1894,624216,test.user1894@example.com,,2025-02-01T03:33:39
Test,User1895,985152,test.user1895@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1896,451714,test.user1896@example.com,,2025-02-01T03:33:39
Test,User1897,210745,test.user1897@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1898,276714,test.user1898@example.com,Middle School,2025-02-01T03:33:39
Test,User1899,135720,test.user1899@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1900,336414,test.user1900@example.com,High School,2025-02-01T03:33:39
Test,User1901,928487,test.user1901@example.com,,2025-02-01T03:33:39
Test,User1902,386270,test.user1902@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1903,307770,test.user1903@example.com,,2025-02-01T03:33:39
Test,User1904,994204,test.user1904@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1905,387733,test.user1905@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1906,505956,test.user1906@example.com,Middle School,2025-02-01T03:33:39
Test,User1907,903199,test.user1907@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1908,861449,test.user1908@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1909,313616,test.user1909@example.com,High School;Middle School,2025-02-01T03:33:39
Test,User1910,600810,test.user1910@example.com,Middle School,2025-02-01T03:33:39
Test,User1911,340497,test.user1911@example.com,High School,2025-02-01T03:33:39
Test,User1912,691755,test.user1912@example.com,High School;Elementary School;Middle School,2025-02-01T03:33:39
Test,User1913,412487,test.user1913@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1914,810424,test.user1914@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1915,148784,test.user1915@example.com,,2025-02-01T03:33:39
Test,User1916,639253,test.user1916@example.com,High School,2025-02-01T03:33:39
Test,User1917,732222,test.user1917@example.com,,2025-02-01T03:33:39
Test,User1918,138649,test.user1918@example.com,Middle School,2025-02-01T03:33:39
Test,User1919,625747,test.user1919@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1920,983076,test.user1920@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1921,645114,test.user1921@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1922,570407,test.user1922@example.com,Middle School;High School,2025-02-01T03:33:39
Test,User1923,971142,test.user1923@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1924,903992,test.user1924@example.com,Elementary School,2025-02-01T03:33:39
Test,User1925,410027,test.user1925@example.com,High School;Elementary School;Middle School,2025-02-01T03:33:39
Test,User1926,622412,test.user1926@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1927,904460,test.user1927@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1928,120743,test.user1928@example.com,High School,2025-02-01T03:33:39
Test,User1929,111330,test.user1929@example.com,High School,2025-02-01T03:33:39
Test,User1930,136591,test.user1930@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1931,502405,test.user1931@example.com,,2025-02-01T03:33:39
Test,User1932,540419,test.user1932@example.com,,2025-02-01T03:33:39
Test,User1933,531955,test.user1933@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1934,488292,test.user1934@example.com,,2025-02-01T03:33:39
Test,User1935,223707,test.user1935@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1936,812568,test.user1936@example.com,High School;Middle School;Elementary School,2025-02-01T03:33:39
Test,User1937,708835,test.user1937@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1938,442207,test.user1938@example.com,,2025-02-01T03:33:39
Test,User1939,760464,test.user1939@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1940,194487,test.user1940@example.com,High School,2025-02-01T03:33:39
Test,User1941,489183,test.user1941@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1942,484922,test.user1942@example.com,,2025-02-01T03:33:39
Test,User1943,461127,test.user1943@example.com,,2025-02-01T03:33:39
Test,User1944,138621,test.user1944@example.com,Middle School,2025-02-01T03:33:39
Test,User1945,541808,test.user1945@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1946,518062,test.user1946@example.com,,2025-02-01T03:33:39
Test,User1947,710653,test.user1947@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1948,603848,test.user1948@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1949,669940,test.user1949@example.com,Elementary School;Middle School,2025-02-01T03:33:39
Test,User1950,612845,test.user1950@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1951,755768,test.user1951@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1952,857075,test.user1952@example.com,,2025-02-01T03:33:39
Test,User1953,952212,test.user1953@example.com,,2025-02-01T03:33:39
Test,User1954,340308,test.user1954@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1955,675741,test.user1955@example.com,Elementary School,2025-02-01T03:33:39
Test,User1956,282217,test.user1956@example.com,High School;Elementary School;Middle School,2025-02-01T03:33:39
Test,User1957,696831,test.user1957@example.com,,2025-02-01T03:33:39
Test,User1958,176498,test.user1958@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1959,283148,test.user1959@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1960,581332,test.user1960@example.com,High School,2025-02-01T03:33:39
Test,User1961,370842,test.user1961@example.com,Middle School;High School;Elementary School,2025-02-01T03:33:39
Test,User1962,846787,test.user1962@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
Test,User1963,878815,test.user1963@example.com,Elementary School,2025-02-01T03:33:39
Test,User1964,309291,test.user1964@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1965,230787,test.user1965@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1966,825522,test.user1966@example.com,Elementary School,2025-02-01T03:33:39
Test,User1967,793026,test.user1967@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1968,391127,test.user1968@example.com,,2025-02-01T03:33:39
Test,User1969,317711,test.user1969@example.com,,2025-02-01T03:33:39
Test,User1970,326164,test.user1970@example.com,High School,2025-02-01T03:33:39
Test,User1971,362303,test.user1971@example.com,,2025-02-01T03:33:39
Test,User1972,647567,test.user1972@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1973,523842,test.user1973@example.com,High School;Elementary School;Middle School,2025-02-01T03:33:39
Test,User1974,311480,test.user1974@example.com,,2025-02-01T03:33:39
Test,User1975,382109,test.user1975@example.com,High School;Elementary School,2025-02-01T03:33:39
Test,User1976,262567,test.user1976@example.com,High School,2025-02-01T03:33:39
Test,User1977,995897,test.user1977@example.com,,2025-02-01T03:33:39
Test,User1978,582945,test.user1978@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1979,124436,test.user1979@example.com,,2025-02-01T03:33:39
Test,User1980,842891,test.user1980@example.com,,2025-02-01T03:33:39
Test,User1981,381452,test.user1981@example.com,High School,2025-02-01T03:33:39
Test,User1982,201756,test.user1982@example.com,High School,2025-02-01T03:33:39
Test,User1983,122207,test.user1983@example.com,Elementary School;Middle School;High School,2025-02-01T03:33:39
Test,User1984,390739,test.user1984@example.com,High School,2025-02-01T03:33:39
Test,User1985,284563,test.user1985@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1986,750572,test.user1986@example.com,Elementary School;High School,2025-02-01T03:33:39
Test,User1987,152821,test.user1987@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1988,423899,test.user1988@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1989,148294,test.user1989@example.com,Middle School;Elementary School,2025-02-01T03:33:39
Test,User1990,361997,test.user1990@example.com,High School,2025-02-01T03:33:39
Test,User1991,474506,test.user1991@example.com,Middle School,2025-02-01T03:33:39
Test,User1992,973842,test.user1992@example.com,,2025-02-01T03:33:39
Test,User1993,219353,test.user1993@example.com,Middle School,2025-02-01T03:33:39
Test,User1994,331513,test.user1994@example.com,Elementary School,2025-02-01T03:33:39
Test,User1995,735275,test.user1995@example.com,Middle School;High School;Elementary School,2025-02-01T03:33:39
Test,User1996,501576,test.user1996@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1997,140213,test.user1997@example.com,,2025-02-01T03:33:39
Test,User1998,628396,test.user1998@example.com,Middle School;Elementary School;High School,2025-02-01T03:33:39
Test,User1999,725316,test.user1999@example.com,High School;Middle School;Elementary School,2025-02-01T03:33:39
Test,User2000,192959,test.user2000@example.com,Elementary School;High School;Middle School,2025-02-01T03:33:39
